Ticker,Company Name,Industry,Market Price,Market Currency,Report Currency,Market Cap,Financial Year End Date,Past Financial Year Dividends,Latest Invested Capital,Latest Total Debt,Latest Total Asset,Latest Common Equity,Past Annual Sales,Past Annual Cogs,Past Annual Opex,Past Annual Net Income,Past Annual Operating Cash Flow,Past Annual Financing Cash Flow,Past Annual Investing Cash Flow,Past Annual R&D
1820.HK,PM PACKAGING,Packaging & Containers,4.57,HKD,CNY,1373888256.0,12-31,0.0,1003341000.0,747311000.0,1661827000.0,585382000.0,2002406000.0,1660988000.0,274196000.0,22414000.0,167590000.0,-98825000.0,-22335000.0,
1821.HK,ESR,Real Estate Services,12.18,HKD,USD,51724685312.0,12-31,0.0,14390065000.0,6011510000.0,16191075000.0,8410512000.0,871326000.0,59796000.0,460498000.0,230849000.0,142787000.0,-123044000.0,-758166000.0,
1822.HK,CHINA WOOD INT,Lumber & Wood Production,0.116,HKD,HKD,95402920.0,12-31,0.0,-27591000.0,27621000.0,128298000.0,-41711000.0,323411000.0,284639000.0,29688000.0,1200803000.0,20878000.0,-21017000.0,-321000.0,
1823.HK,HUAYUEXPRESSWAY,Infrastructure Operations,0.38,HKD,CNY,156791040.0,12-31,0.0,803826000.0,1459000.0,1249230000.0,803826000.0,407104000.0,292090000.0,74280000.0,329432000.0,63566000.0,-157156000.0,146477000.0,
1825.HK,STERLING GP,Apparel Manufacturing,0.079,HKD,HKD,27302402.0,03-31,0.0,215879000.0,194100000.0,321480000.0,27329000.0,571391000.0,479410000.0,76906000.0,-18360000.0,-16793000.0,31383000.0,-8415000.0,
1826.HK,FDB HOLDINGS,Engineering & Construction,0.045,HKD,HKD,59940004.0,12-31,0.0,-1416000.0,12923000.0,196532000.0,-10416000.0,193771000.0,200923000.0,16499000.0,-59284000.0,-19765000.0,25897000.0,-2513000.0,
1827.HK,MIRICOR,Personal Services,1.14,HKD,HKD,456000000.0,03-31,0.0,149273000.0,99749000.0,479443000.0,136763000.0,494260000.0,236659000.0,267388000.0,-12616000.0,84451000.0,-55586000.0,-59000000.0,
1830.HK,PERFECT MEDICAL,Medical Care Facilities,2.16,HKD,HKD,2713391872.0,03-31,0.231,497511000.0,268726000.0,1221812000.0,497511000.0,1393339000.0,481968000.0,530020000.0,315800000.0,497123000.0,-520970000.0,162564000.0,
1831.HK,SHIFANG HLDG,Advertising Agencies,0.08,HKD,CNY,86036000.0,06-30,0.0,10105000.0,10860000.0,257289000.0,5686000.0,,,,,-11645000.0,22824000.0,25995000.0,
1832.HK,SAI LEISURE,Lodging,0.48,HKD,USD,172800000.0,12-31,0.0,125627000.0,91505000.0,157323000.0,51558000.0,36847000.0,23714000.0,31378000.0,-22961000.0,-3066000.0,13163000.0,-9110000.0,
1833.HK,PA GOODDOCTOR,Health Information Services,6.88,HKD,CNY,14630938624.0,12-31,0.0,3589369000.0,45004000.0,16779513000.0,3589369000.0,4808082000.0,3284726000.0,1679919000.0,81428000.0,99329000.0,-38438000.0,114646000.0,
1835.HK,REALWAY CAPITAL,Asset Management,1.77,HKD,CNY,271411808.0,12-31,0.0,287829000.0,21270000.0,334150000.0,272927000.0,17872000.0,,,-56733000.0,7712000.0,-9236000.0,941000.0,
1836.HK,STELLA HOLDINGS,Footwear & Accessories,13.46,HKD,USD,11183200256.0,12-31,0.148,1108087000.0,11998000.0,1423366000.0,1102216000.0,1545114000.0,1161157000.0,199215000.0,171049000.0,264067000.0,-102642000.0,-31354000.0,
1837.HK,NATURAL FOOD IH,Packaged Foods,0.59,HKD,CNY,1291220864.0,12-31,0.038,1395767000.0,5715000.0,1681356000.0,1395767000.0,1845275000.0,663791000.0,995991000.0,152375000.0,185877000.0,-7089000.0,-121128000.0,
1841.HK,A.PLUS GROUP,Specialty Business Services,0.214,HKD,HKD,85600000.0,03-31,0.0,109295000.0,6139000.0,143903000.0,109295000.0,125070000.0,67312000.0,49506000.0,8613000.0,12257000.0,-4921000.0,2483000.0,
1842.HK,GROWN UP GROUP,Footwear & Accessories,0.06,HKD,HKD,72000000.0,12-31,0.0,173756000.0,42950000.0,252905000.0,136476000.0,291560000.0,249259000.0,54129000.0,1088000.0,-4587000.0,-25488000.0,42466000.0,
1843.HK,SNACK EMPIRE,Restaurants,0.128,HKD,SGD,102400008.0,03-31,0.0,26293000.0,5446000.0,33921000.0,24343000.0,25160000.0,9557000.0,15450000.0,180000.0,2152000.0,-2416000.0,-921000.0,
1845.HK,WG ENV TECH,Waste Management,0.138,HKD,CNY,184000912.0,12-31,0.0,454027000.0,43380000.0,843157000.0,421127000.0,253450000.0,192724000.0,66655000.0,1752000.0,34179000.0,-11479000.0,-18128000.0,
1846.HK,EUROEYES,Medical Care Facilities,2.81,HKD,HKD,901183808.0,12-31,0.065,1135704000.0,384262000.0,1753598000.0,1134776000.0,714289000.0,378768000.0,161307000.0,131242000.0,191855000.0,-102764000.0,-180285000.0,
1847.HK,GHPC,Building Materials,0.49,HKD,CNY,218673280.0,12-31,0.0,1676832000.0,461547000.0,4455751000.0,1239659000.0,1405775000.0,1282768000.0,128431000.0,-34085000.0,-94523000.0,125525000.0,-94105000.0,
1848.HK,CALC,Rental & Leasing Services,3.85,HKD,HKD,2866898688.0,12-31,0.3,53904850000.0,48576653000.0,58239688000.0,5328197000.0,4562403000.0,4397153000.0,80388000.0,257545000.0,3029879000.0,-4107023000.0,-394577000.0,
1849.HK,AM GROUP,Advertising Agencies,0.05,HKD,SGD,40000000.0,06-30,0.0,34790000.0,3102000.0,62247000.0,32462000.0,48201000.0,35109000.0,10006000.0,-1634000.0,-3993000.0,-1035000.0,7839000.0,
1850.HK,HSC RESOURCES,Security & Protection Services,0.184,HKD,HKD,31795200.0,04-30,0.0,329788000.0,56602000.0,397064000.0,275282000.0,394537000.0,365537000.0,22218000.0,1488000.0,-131689000.0,121167000.0,6371000.0,
1851.HK,GINGKO EDU,Education & Training Services,0.92,HKD,CNY,460000000.0,12-31,0.0,1124492000.0,339951000.0,1459398000.0,784702000.0,354862000.0,141752000.0,51154000.0,148032000.0,237358000.0,-81750000.0,-140994000.0,
1853.HK,CHUNCHENG HEAT,Utilities - Independent Power Producers,1.39,HKD,CNY,648713024.0,12-31,0.065,1172976478.8,192262754.5,3006592883.45,989846478.8,1694416835.88,1428526474.25,96980786.72,120955527.33,399342551.89,-289373981.75,-29163062.28,
1854.HK,CHINA WANTIAN,Food Distribution,1.35,HKD,HKD,2748505600.0,12-31,0.0,138037000.0,36105000.0,216330000.0,111687000.0,202136000.0,166251000.0,50923000.0,-27728000.0,-10525000.0,8367000.0,-12356000.0,
1855.HK,ZONQING LTD,Engineering & Construction,8.02,HKD,CNY,6616500224.0,12-31,0.0,1553635000.0,891747000.0,4383529000.0,668974000.0,1743092000.0,1429058000.0,114146000.0,39972000.0,-42255000.0,34265000.0,-79650000.0,
1856.HK,ERNEST BOREL,Luxury Goods,1.15,HKD,HKD,414296672.0,12-31,0.0,201031000.0,56307000.0,656004000.0,167792000.0,164994000.0,77932000.0,113328000.0,18871000.0,-9547000.0,-262000.0,8947000.0,
1857.HK,CEB WATER,Utilities - Regulated Water,1.39,HKD,HKD,4064513024.0,12-31,0.119,29031712000.0,16394338000.0,35889362000.0,12642102000.0,6851918000.0,4234456000.0,667472000.0,1019609000.0,-57939000.0,358231000.0,-296431000.0,
1858.HK,CHUNLI MEDICAL,Medical Devices,8.74,HKD,CNY,4848523264.0,12-31,0.132,2877466853.34,1752929.79,3649560924.88,2877466853.34,1208523845.88,332635741.48,582899457.3599999,277824014.12,511713889.07,-121334040.5,-81556220.55,
1860.HK,MOBVISTA,Advertising Agencies,5.57,HKD,USD,8361684480.0,12-31,0.0,364396000.0,127661000.0,691551000.0,250092000.0,1054092000.0,836801000.0,197700000.0,21804000.0,108005000.0,5288000.0,-75474000.0,
1861.HK,PRECIOUS DRAGON,Specialty Retail,1.05,HKD,HKD,245612832.0,12-31,0.036,343719000.0,35544000.0,484764000.0,308371000.0,557221000.0,381317000.0,100044000.0,56922000.0,76451000.0,-39275000.0,-17158000.0,
1862.HK,JINGRUI HLDGS,Real Estate - Development,0.017,HKD,CNY,26159772.0,12-31,0.0,17028730000.0,16901988000.0,39507560000.0,152608000.0,7294475000.0,6830159000.0,618672000.0,-1721220000.0,1344532000.0,-1974973000.0,270827000.0,
1863.HK,"1863.HK,0P0000NB5Q,0",N/A,,HKD,N/A,,N/A,0.0,1292982000.0,619566000.0,1709949000.0,676424000.0,933930000.0,747892000.0,112216000.0,63000000.0,-10617000.0,317362000.0,-333157000.0,
1865.HK,TRENDZON HLDG,Engineering & Construction,0.3,HKD,SGD,221020816.0,03-31,0.0,92912000.0,26600000.0,112131000.0,69686000.0,59115000.0,51122000.0,19035000.0,-11987000.0,-10720000.0,13691000.0,-7091000.0,
1866.HK,CHINA XLX FERT,Agricultural Inputs,3.96,HKD,CNY,5081630208.0,12-31,0.26,18819192000.0,11761601000.0,29133496000.0,7687550000.0,23475338000.0,19288318000.0,1702594000.0,1186882000.0,5325583000.0,-2157925000.0,-3474865000.0,
1867.HK,STD DEV GROUP,Consulting Services,0.151,HKD,HKD,225593984.0,03-31,0.0,205893000.0,75304000.0,291710000.0,144815000.0,489794000.0,485978000.0,25414000.0,-19940000.0,-56690000.0,24616000.0,-90478000.0,
1868.HK,NEO-NEON,"Furnishings, Fixtures & Appliances",0.38,HKD,CNY,795898624.0,12-31,0.0,1552973000.0,43028000.0,1816881000.0,1552973000.0,786110000.0,440240000.0,352809000.0,26821000.0,107503000.0,-10826000.0,-569157000.0,
1869.HK,KAFELAKU COFFEE,Restaurants,0.123,HKD,HKD,173460752.0,12-31,0.0,-52786000.0,73986000.0,108008000.0,-52786000.0,178523000.0,63878000.0,115525000.0,7987000.0,34517000.0,-37090000.0,-4341000.0,
1870.HK,ACME INTL HLDGS,Engineering & Construction,0.237,HKD,HKD,177465600.0,12-31,0.0,164449000.0,62046000.0,205916000.0,104742000.0,192402000.0,139614000.0,24264000.0,20046000.0,2618000.0,11353000.0,901000.0,
1871.HK,CHINA ORIENTED,Education & Training Services,0.208,HKD,CNY,90679272.0,12-31,0.0,243799000.0,57705000.0,288352000.0,189569000.0,39884000.0,31324000.0,15393000.0,-8443000.0,-3114000.0,-6483000.0,-20370000.0,
1872.HK,GUAN CHAO HLDGS,Auto & Truck Dealerships,2.0,HKD,SGD,1123011968.0,12-31,0.0,120372000.0,71576000.0,153939000.0,71606000.0,180878000.0,158442000.0,13220000.0,7754000.0,16245000.0,-6356000.0,-2439000.0,
1873.HK,VIVA BIOTECH,Biotechnology,1.35,HKD,CNY,2876688128.0,12-31,0.0,5559436000.0,1903217000.0,7449912000.0,3687912000.0,2155578000.0,1417146000.0,482307000.0,-116113000.0,383405000.0,-429502000.0,439174000.0,
1875.HK,TOT BIOPHARM-B,Biotechnology,1.71,HKD,CNY,1240086912.0,12-31,0.0,1030971000.0,345651000.0,1426101000.0,686686000.0,780629000.0,206643000.0,595433000.0,-37757000.0,56431000.0,38225000.0,-164105000.0,
1876.HK,BUD APAC,Beverages - Brewers,8.44,HKD,USD,111349760000.0,12-31,0.057,10278000000.0,204000000.0,14778000000.0,10184000000.0,6246000000.0,3099000000.0,2030000000.0,726000000.0,1134000000.0,-903000000.0,-409000000.0,
1877.HK,JUNSHI BIO,Biotechnology,14.24,HKD,CNY,26217832448.0,12-31,0.0,8906007000.0,1788567000.0,11362464000.0,7170822000.0,1502550000.0,667290000.0,3287276000.0,-2281624000.0,-2014964000.0,681041000.0,-892422000.0,
1878.HK,SOUTHGOBI,Thermal Coal,2.74,HKD,USD,812958016.0,12-31,0.0,155075000.0,207110000.0,429853000.0,-49843000.0,493378000.0,360588000.0,-20885000.0,92497000.0,107916000.0,-23821000.0,-123115000.0,
1880.HK,CTG DUTY-FREE,Specialty Retail,53.55,HKD,CNY,139362811904.0,12-31,1.05,57896384836.86,5159591836.24,76260373740.6,55096705562.22,56473848287.07,38385153803.33,12182239620.2,4267111672.66,7939327277.01,-4367067335.08,-454304775.3,
1882.HK,HAITIAN INT'L,Specialty Industrial Machinery,17.16,HKD,CNY,27387359232.0,12-31,0.686,21563528000.0,2748604000.0,29093858000.0,18816089000.0,13069307000.0,8869034000.0,1612818000.0,2491528000.0,2012591000.0,544169000.0,-701957000.0,
1883.HK,CITIC TELECOM,Telecom Services,2.26,HKD,HKD,8364011520.0,12-31,0.188,14555000000.0,4162000000.0,17455000000.0,10717000000.0,9573000000.0,6022000000.0,2297000000.0,910000000.0,1560000000.0,-1322000000.0,-299000000.0,
1884.HK,EPRINT GROUP,Specialty Business Services,0.119,HKD,HKD,65450000.0,03-31,0.0,270800000.0,88123000.0,378654000.0,229849000.0,316277000.0,197060000.0,120016000.0,-8306000.0,27492000.0,-6995000.0,-45408000.0,
1888.HK,KB LAMINATES,Electronic Components,7.54,HKD,HKD,23524800512.0,12-31,0.32,19402629000.0,4453032000.0,23562884000.0,14951235000.0,16750248000.0,14073125000.0,1170694000.0,907402000.0,823721000.0,-1320734000.0,-739325000.0,
1889.HK,SANAI HEALTH GP,Drug Manufacturers - Specialty & Generic,0.32,HKD,CNY,48927680.0,12-31,0.0,325360000.0,62478000.0,383440000.0,264449000.0,122098000.0,86913000.0,13807000.0,18633000.0,320687000.0,-9603000.0,363000.0,
1890.HK,CHINA KEPEI,Education & Training Services,1.23,HKD,CNY,2477527552.0,08-31,0.118,6026676000.0,914588000.0,7613529000.0,5120819000.0,1692842000.0,744277000.0,154534000.0,827845000.0,1206091000.0,-897222000.0,-95472000.0,
1891.HK,HENG HUP,Metal Fabrication,0.119,HKD,MYR,119000000.0,12-31,0.0,313006000.0,107456000.0,382106000.0,213297000.0,1346983000.0,1269904000.0,60042000.0,8540000.0,-39024000.0,44296000.0,-10793000.0,
1894.HK,HANG YICK HLDGS,Steel,0.028,HKD,HKD,25791360.0,03-31,0.0,159969000.0,394000.0,188391000.0,159969000.0,157197000.0,139202000.0,22339000.0,-4118000.0,-1039000.0,-4066000.0,-11834000.0,
1895.HK,XINYUAN PM,Real Estate Services,0.59,HKD,CNY,349892416.0,12-31,0.078,538632000.0,11224000.0,1075433000.0,538632000.0,749606000.0,508332000.0,100540000.0,28126000.0,14133000.0,-3119000.0,-11491000.0,
1896.HK,MAOYAN ENT,Internet Content & Information,6.72,HKD,CNY,7736937472.0,12-31,0.301,9291188000.0,278471000.0,12540096000.0,9041188000.0,4757369000.0,2372504000.0,1162953000.0,910412000.0,1495509000.0,-243369000.0,-831240000.0,
1897.HK,MILLIONHOPE IND,Building Products & Equipment,0.445,HKD,HKD,179978480.0,03-31,0.022,526478000.0,206000.0,648008000.0,526478000.0,603549000.0,548089000.0,28368000.0,11455000.0,133401000.0,-12795000.0,-4241000.0,
1898.HK,CHINA COAL,Thermal Coal,8.03,HKD,CNY,134368395264.0,12-31,0.479,215280386000.0,64392816000.0,357794496000.0,151707297000.0,181907551000.0,143985994000.0,7710211000.0,18155988000.0,34139934000.0,-23876082000.0,-12048635000.0,
1899.HK,XINGDA INT'L,Auto Parts,1.18,HKD,CNY,2263228160.0,12-31,0.0,12734973000.0,6630829000.0,20719862000.0,6104923000.0,11490471000.0,9289969000.0,1347177000.0,449401000.0,1633409000.0,-956828000.0,-941920000.0,
1900.HK,CHINA ITS,Information Technology Services,0.143,HKD,CNY,245987168.0,12-31,0.0,2203206000.0,275020000.0,3097851000.0,1928186000.0,857395000.0,525710000.0,129898000.0,137197000.0,228719000.0,-12550000.0,-30112000.0,
1901.HK,FEIYANG GROUP,Travel Services,0.109,HKD,CNY,90688000.0,12-31,0.0,272273000.0,207899000.0,566883000.0,77416000.0,534303000.0,479970000.0,63626000.0,-9575000.0,12241000.0,15426000.0,15539000.0,
1903.HK,JBB BUILDERS,Engineering & Construction,1.09,HKD,MYR,545000000.0,06-30,0.0,139607000.0,11179000.0,276808000.0,129149000.0,329330000.0,320998000.0,10441000.0,2994000.0,42000.0,-4919000.0,20972000.0,
1905.HK,HAITONG UT,Credit Services,0.81,HKD,CNY,6670593024.0,12-31,0.083,111345749000.0,91181175000.0,123351128000.0,20195878000.0,5277490000.0,,,1605373000.0,7957100000.0,-4181532000.0,-815967000.0,
1906.HK,BONNY HLDG,Apparel Manufacturing,0.395,HKD,CNY,581092416.0,12-31,0.0,440552000.0,133587000.0,588082000.0,311552000.0,177671000.0,136003000.0,64163000.0,-45271000.0,9558000.0,-2288000.0,-10104000.0,
1907.HK,CHINA RISUN GP,Chemicals,2.53,HKD,CNY,10975341568.0,12-31,0.008,38604059000.0,26305538000.0,53836249000.0,12898416000.0,46065896000.0,42740946000.0,1945527000.0,860814000.0,2204369000.0,-455155000.0,-1712609000.0,
1908.HK,C&D INTL GROUP,Real Estate - Development,16.84,HKD,CNY,31130087424.0,12-31,1.128,116466655000.0,83226735000.0,427277513000.0,33456479000.0,134429975000.0,119513516000.0,7382172000.0,5034712000.0,24414306000.0,-12241631000.0,-8414746000.0,
1909.HK,FIRE ROCK-NEW,Electronic Gaming & Multimedia,1.61,HKD,HKD,309120000.0,12-31,0.0,131072000.0,1215000.0,160873000.0,131072000.0,134927000.0,27388000.0,106711000.0,559911000.0,-23722000.0,-16321000.0,4516000.0,
1910.HK,SAMSONITE,Footwear & Accessories,13.54,HKD,USD,18726631424.0,12-31,0.107,3258000000.0,2296000000.0,5111800000.0,1451000000.0,3682400000.0,1499600000.0,1523100000.0,417000000.0,534200000.0,-347800000.0,-110100000.0,
1911.HK,CR HOLDINGS,Capital Markets,2.7,HKD,CNY,1544934656.0,12-31,0.0,6715793000.0,629408000.0,9340360000.0,6139409000.0,848262000.0,589949000.0,334007000.0,-471903000.0,790708000.0,-2407969000.0,1127624000.0,
1912.HK,CONTEL,Semiconductors,0.088,HKD,USD,96634552.0,12-31,0.0,30296000.0,15491000.0,49257000.0,15121000.0,62419000.0,60046000.0,7102000.0,-7948000.0,2167000.0,-184000.0,-2450000.0,
1913.HK,PRADA,Luxury Goods,46.75,HKD,EUR,119624843264.0,12-31,0.164,4811702000.0,2787450000.0,8549959000.0,4399365000.0,5431557000.0,1094865000.0,3057142000.0,838907000.0,1651617000.0,-875470000.0,-462453000.0,
1915.HK,TAIHE M-FIN,Credit Services,0.265,HKD,CNY,158999984.0,12-31,0.0,,1535362.0,886917645.0,869767001.0,52401138.0,,,-8232972.0,-2454519.0,0.0,1093724.0,
1916.HK,JIANGXI BANK,Banks - Regional,0.73,HKD,CNY,4397724672.0,12-31,0.038,93385967000.0,47446476000.0,552345363000.0,46776726000.0,11753829000.0,,,1036187000.0,-2772856000.0,-8876904000.0,5632648000.0,
1917.HK,DOUMOB,Advertising Agencies,0.05,HKD,CNY,115000000.0,12-31,0.0,57572000.0,,68477000.0,57572000.0,75329000.0,53982000.0,34080000.0,-7522000.0,-4673000.0,0.0,906000.0,
1918.HK,SUNAC,Real Estate - Development,1.58,HKD,CNY,14464851968.0,12-31,0.0,340262490000.0,278405192000.0,977854203000.0,62428917000.0,154230892000.0,156733635000.0,10366073000.0,-7968963000.0,-15785722000.0,8481291000.0,2738227000.0,
1919.HK,COSCO SHIP HOLD,Marine Shipping,11.26,HKD,CNY,222257758208.0,12-31,1.55,239560615772.0,84553924772.0,462429381000.0,196115257000.0,175447747000.0,147860433000.0,5219711000.0,23860258000.0,22612055000.0,-60021698000.0,-18350697000.0,
1920.HK,CHINA WACAN,Engineering & Construction,0.485,HKD,HKD,151320000.0,12-31,0.0,27163000.0,9622000.0,71757000.0,17541000.0,86702000.0,108191000.0,9102000.0,-51618000.0,-197000.0,-414000.0,5205000.0,
1921.HK,DALIPAL HLDG,Oil & Gas Equipment & Services,8.22,HKD,CNY,12360167424.0,12-31,0.0,3228595000.0,1775284000.0,4130395000.0,1461098000.0,3850020000.0,3321840000.0,298394000.0,134523000.0,434968000.0,-318358000.0,-147977000.0,
1922.HK,RUISEN LIFE SER,Real Estate Services,1.36,HKD,CNY,363326720.0,12-31,0.0,507846000.0,123624000.0,1463367000.0,443032000.0,1973200000.0,1665151000.0,87301000.0,116819000.0,199461000.0,-61568000.0,3493000.0,
1925.HK,KWUNGS AROMA,Household & Personal Products,1.27,HKD,CNY,514403296.0,12-31,0.085,560760000.0,117122000.0,754223000.0,444760000.0,806551000.0,644419000.0,103698000.0,60645000.0,75323000.0,-70302000.0,30760000.0,
1927.HK,JIUJIUWANG,Confectioners,0.119,HKD,CNY,94248000.0,12-31,0.0,656017000.0,274327000.0,707873000.0,399960000.0,351767000.0,252254000.0,68880000.0,4920000.0,-12751000.0,33427000.0,-12880000.0,
1928.HK,SANDS CHINA LTD,Resorts & Casinos,13.04,HKD,USD,105537675264.0,12-31,0.032,9037000000.0,8159000000.0,11169000000.0,1031000000.0,7080000000.0,2901000000.0,2793000000.0,1045000000.0,2072000000.0,-658000000.0,-810000000.0,
1929.HK,CHOW TAI FOOK,Luxury Goods,9.38,HKD,HKD,93680967680.0,03-31,0.5,54338700000.0,29890900000.0,88819000000.0,25715000000.0,108713000000.0,86428000000.0,13193300000.0,6499300000.0,13835600000.0,-16830100000.0,-716600000.0,
1930.HK,SHINELONG,Auto Parts,0.345,HKD,CNY,227653072.0,12-31,0.007,360197000.0,21031000.0,619063000.0,340647000.0,218698000.0,167820000.0,27234000.0,20552000.0,36440000.0,7378000.0,-56304000.0,
1931.HK,IVD MEDICAL,Medical Distribution,1.66,HKD,CNY,2693848064.0,12-31,0.0,3664831000.0,344321000.0,4785052000.0,3344935000.0,3088387000.0,2416686000.0,280297000.0,238163000.0,292424000.0,-19453000.0,-77585000.0,
1932.HK,CPM GROUP,Specialty Chemicals,0.213,HKD,HKD,213000000.0,12-31,0.0,661180000.0,222991000.0,972859000.0,444465000.0,469091000.0,311548000.0,148509000.0,-67115000.0,83637000.0,-24663000.0,-59787000.0,
1933.HK,ONEFORCE HLDGS,Information Technology Services,0.13,HKD,CNY,64403948.0,03-31,0.0,419463000.0,143050000.0,656505000.0,277088000.0,490552000.0,413474000.0,53151000.0,8357000.0,-48279000.0,55741000.0,-357000.0,
1935.HK,JH EDUCATION,Education & Training Services,0.74,HKD,CNY,1184614144.0,12-31,0.0,2700535000.0,647000.0,4163689000.0,2700535000.0,873345000.0,305376000.0,101286000.0,388196000.0,733744000.0,-22022000.0,-218413000.0,
1936.HK,RITAMIX,Farm Products,0.65,HKD,MYR,303395264.0,12-31,0.0,160579000.0,1879000.0,170511000.0,160579000.0,117797000.0,91680000.0,15337000.0,11418000.0,15253000.0,-886000.0,-1840000.0,
1937.HK,JIACHEN HOLDING,Building Products & Equipment,0.35,HKD,CNY,350000000.0,12-31,0.0,402618000.0,91083000.0,483130000.0,311628000.0,235248000.0,190508000.0,29048000.0,5890000.0,3020000.0,7677000.0,-16061000.0,
1938.HK,CHU KONG PIPE,Steel,0.199,HKD,CNY,201216848.0,12-31,0.0,2907434000.0,1832354000.0,6421421000.0,1076075000.0,2650852000.0,2096642000.0,328896000.0,183778000.0,431067000.0,-366033000.0,-8682000.0,
1939.HK,TOKYO CHUO,Specialty Retail,0.375,HKD,HKD,187500000.0,03-31,0.0,277234000.0,52250000.0,396637000.0,235636000.0,57852000.0,11073000.0,72699000.0,-26890000.0,-6159000.0,-6877000.0,-4548000.0,
1940.HK,CGII HLDGS,Utilities - Regulated Gas,0.46,HKD,CNY,552000000.0,12-31,0.0,2046430270.0,537788025.0,2472961312.0,1513430270.0,1491153988.0,1159051046.0,139871402.0,128076261.0,1407550.0,-90012676.0,-69378570.0,
1941.HK,YE XING GROUP,Real Estate Services,0.165,HKD,CNY,66876156.0,12-31,0.0,234918000.0,130000.0,439484000.0,234918000.0,341405000.0,279712000.0,52086000.0,-14048000.0,3553000.0,-68000.0,1217000.0,
1942.HK,MOG DIGITECH,Software - Infrastructure,0.36,HKD,CNY,411677984.0,12-31,0.0,546180000.0,38802000.0,690521000.0,534137000.0,1419769000.0,1214024000.0,200983000.0,-75564000.0,-44894000.0,172993000.0,-124463000.0,
1943.HK,KING'S STONE,Building Materials,0.365,HKD,HKD,365000000.0,03-31,0.0,183843000.0,996000.0,265365000.0,183843000.0,452666000.0,434364000.0,38601000.0,-32092000.0,15420000.0,12157000.0,18531000.0,
1945.HK,ZERO2IPO,Financial Conglomerates,1.3,HKD,CNY,390360064.0,12-31,0.0,568111000.0,44130000.0,739447000.0,568111000.0,238461000.0,143265000.0,89314000.0,16125000.0,20889000.0,-17998000.0,-47306000.0,
1947.HK,MEIHAO GROUP,Medical Instruments & Supplies,0.32,HKD,CNY,192049264.0,12-31,0.0,165178000.0,33721000.0,232427000.0,165178000.0,73513000.0,40858000.0,43501000.0,-13594000.0,5633000.0,62998000.0,-75232000.0,
